name,method1_irf,method2_irf,method3_irf,method4_irf,method1_srf,method2_srf,method3_srf,method4_srf,method1_ped,method2_ped,method3_ped,method4_ped,method1_mean,method2_mean,method3_mean,method4_mean
TRAIN003_Cirrus_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_052,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
TRAIN003_Cirrus_053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_054,0.6301369863013698,0.7407407407407407,0.8297872340425532,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8767123287671232,0.9135802469135802,0.9432624113475176,0.6666666666666666
TRAIN003_Cirrus_055,0.0,0.04878048780487805,0.35714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6829268292682927,0.7857142857142857,0.6666666666666666
TRAIN003_Cirrus_056,0.5052631578947369,0.4827586206896552,0.4827586206896552,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8350877192982455,0.8275862068965517,0.8275862068965517,0.6666666666666666
TRAIN003_Cirrus_057,0.32142857142857145,0.2962962962962963,0.2962962962962963,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7738095238095237,0.7654320987654321,0.7654320987654321,0.6666666666666666
TRAIN003_Cirrus_058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_059,0.6424242424242425,0.6303030303030303,0.6549707602339181,0.5874125874125874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8808080808080808,0.8767676767676768,0.884990253411306,0.8624708624708625
TRAIN003_Cirrus_060,0.8541666666666666,0.8797250859106529,0.8668941979522184,0.8600682593856656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9513888888888888,0.9599083619702177,0.9556313993174061,0.9533560864618885
TRAIN003_Cirrus_061,0.3028391167192429,0.23896103896103896,0.18439716312056736,0.42718446601941745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7676130389064143,0.7463203463203464,0.7281323877068558,0.8090614886731391
TRAIN003_Cirrus_062,0.7952380952380952,0.81,0.7931873479318735,0.8489208633093526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9317460317460317,0.9366666666666666,0.9310624493106245,0.9496402877697842
TRAIN003_Cirrus_063,0.7412587412587412,0.7777777777777778,0.7837837837837838,0.734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9137529137529138,0.9259259259259259,0.9279279279279279,0.9114583333333334
TRAIN003_Cirrus_064,0.5942028985507246,0.6142857142857143,0.6369426751592356,0.4297520661157025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8647342995169082,0.8714285714285714,0.8789808917197451,0.8099173553719008
TRAIN003_Cirrus_065,0.6624203821656051,0.6838709677419355,0.7142857142857143,0.7204968944099379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8874734607218683,0.8946236559139784,0.9047619047619048,0.906832298136646
TRAIN003_Cirrus_066,0.6419753086419753,0.6437768240343348,0.6337448559670782,0.6106194690265486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806584362139919,0.8812589413447783,0.877914951989026,0.8702064896755162
TRAIN003_Cirrus_067,0.777292576419214,0.7876106194690266,0.7814569536423841,0.7681498829039812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9257641921397379,0.9292035398230089,0.9271523178807947,0.9227166276346604
TRAIN003_Cirrus_068,0.7977839335180056,0.819672131147541,0.8247978436657682,0.7943661971830986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9325946445060018,0.9398907103825137,0.9415992812219227,0.9314553990610328
TRAIN003_Cirrus_069,0.8131868131868132,0.7906976744186046,0.8530465949820788,0.8327137546468402,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9377289377289376,0.5968992248062016,0.9510155316606929,0.9442379182156134
TRAIN003_Cirrus_070,0.6926406926406926,0.6869565217391305,0.7244094488188977,0.7159533073929961,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8975468975468975,0.5623188405797102,0.2414698162729659,0.9053177691309987
TRAIN003_Cirrus_071,0.7323943661971831,0.7397260273972602,0.7782426778242678,0.8209606986899564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9107981220657276,0.91324200913242,0.9260808926080893,0.9403202328966521
TRAIN003_Cirrus_072,0.8202764976958525,0.8240740740740741,0.8333333333333334,0.8425925925925926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9400921658986174,0.941358024691358,0.9444444444444445,0.9475308641975309
TRAIN003_Cirrus_073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
TRAIN003_Cirrus_075,0.6885245901639344,0.6666666666666666,0.8641975308641975,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8961748633879781,0.8888888888888888,0.9547325102880658,0.8571428571428571
TRAIN003_Cirrus_076,0.693069306930693,0.7216494845360825,0.7047619047619048,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8976897689768976,0.9072164948453608,0.9015873015873016,0.8333333333333334
TRAIN003_Cirrus_077,0.5681818181818182,0.5517241379310345,0.7053140096618358,0.4880952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8560606060606061,0.8505747126436782,0.9017713365539453,0.8293650793650794
TRAIN003_Cirrus_078,0.7845303867403315,0.8156424581005587,0.7936507936507936,0.7019867549668874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9281767955801105,0.9385474860335196,0.9312169312169312,0.9006622516556292
TRAIN003_Cirrus_079,0.5957446808510638,0.44155844155844154,0.6213592233009708,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8652482269503546,0.8138528138528138,0.8737864077669902,0.6666666666666666
TRAIN003_Cirrus_080,0.6185567010309279,0.6276595744680851,0.7053140096618358,0.6407766990291263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.872852233676976,0.875886524822695,0.9017713365539453,0.8802588996763755
TRAIN003_Cirrus_081,0.46017699115044247,0.42857142857142855,0.6575342465753424,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8200589970501474,0.8095238095238096,0.8858447488584474,0.7999999999999999
TRAIN003_Cirrus_082,0.5277777777777778,0.6052631578947368,0.6464646464646465,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8425925925925926,0.8684210526315789,0.8821548821548822,0.8939393939393939
TRAIN003_Cirrus_083,0.5333333333333333,0.5619834710743802,0.6013986013986014,0.5967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8444444444444444,0.8539944903581267,0.8671328671328671,0.8655913978494624
TRAIN003_Cirrus_084,0.5473684210526316,0.4318181818181818,0.7207207207207207,0.3764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8491228070175438,0.8106060606060606,0.9069069069069068,0.792156862745098
TRAIN003_Cirrus_085,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666
TRAIN003_Cirrus_086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_090,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_106,0.0,0.0,0.32,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7733333333333334,0.6666666666666666
TRAIN003_Cirrus_107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_111,0.5,0.6829268292682927,0.8333333333333334,0.5405405405405406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.894308943089431,0.9444444444444445,0.8468468468468467
TRAIN003_Cirrus_112,0.0,0.0,0.36363636363636365,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.787878787878788,0.6666666666666666
TRAIN003_Cirrus_113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_116,0.3076923076923077,0.46511627906976744,0.5652173913043478,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307692,0.8217054263565892,0.8550724637681159,0.8095238095238096
TRAIN003_Cirrus_117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_124,0.7560975609756098,0.7906976744186046,0.8478260869565217,0.8958333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9186991869918698,0.9302325581395349,0.9492753623188405,0.9652777777777778
TRAIN003_Cirrus_125,0.7941176470588235,0.9210526315789473,0.9382716049382716,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9313725490196078,0.9736842105263158,0.9794238683127571,0.9841269841269842
TRAIN003_Cirrus_126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN003_Cirrus_127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN004_Cirrus_009,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
TRAIN004_Cirrus_010,1.0,1.0,1.0,1.0,0.5401459854014599,0.0,0.5112781954887218,0.0,1.0,1.0,1.0,1.0,0.8467153284671532,0.6666666666666666,0.837092731829574,0.6666666666666666
TRAIN004_Cirrus_011,1.0,1.0,1.0,1.0,0.4467005076142132,0.0,0.16363636363636364,0.0,1.0,1.0,1.0,1.0,0.8155668358714044,0.6666666666666666,0.7212121212121212,0.6666666666666666
TRAIN004_Cirrus_012,1.0,1.0,1.0,1.0,0.5645161290322581,0.0,0.2760942760942761,0.0,0.0,0.0,0.0,0.0,0.521505376344086,0.3333333333333333,0.42536475869809204,0.3333333333333333
TRAIN004_Cirrus_013,1.0,1.0,1.0,1.0,0.7632183908045977,0.07936507936507936,0.675392670157068,0.0,0.15384615384615385,0.0,0.0,0.0,0.6390215148835838,0.35978835978835977,0.5584642233856894,0.3333333333333333
TRAIN004_Cirrus_014,1.0,1.0,1.0,1.0,0.7654723127035831,0.4656319290465632,0.6825688073394496,0.36018957345971564,0.0,0.0,0.0,0.0,0.5884907709011943,0.4885439763488544,0.5608562691131499,0.45339652448657186
TRAIN004_Cirrus_015,1.0,1.0,1.0,1.0,0.7365853658536585,0.02823529411764706,0.644122383252818,0.3055555555555556,0.0,0.0,0.0,0.0,0.5788617886178862,0.3427450980392157,0.548040794417606,0.4351851851851852
TRAIN004_Cirrus_016,1.0,1.0,1.0,1.0,0.7588294651866802,0.6065359477124183,0.6554621848739496,0.5897771952817824,0.0,0.0,0.0,0.0,0.5862764883955601,0.5355119825708061,0.5518207282913165,0.5299257317605942
TRAIN004_Cirrus_017,1.0,1.0,1.0,1.0,0.8102345415778252,0.25675675675675674,0.5333333333333333,0.37480314960629924,0.0,0.0,0.0,0.0,0.603411513859275,0.4189189189189189,0.5111111111111111,0.45826771653543313
TRAIN004_Cirrus_018,1.0,1.0,1.0,1.0,0.7485604606525912,0.6265984654731458,0.676056338028169,0.6185567010309279,0.018461538461538463,0.012345679012345678,0.0,0.0,0.5890073330380432,0.5463147148284971,0.5586854460093896,0.5395189003436426
TRAIN004_Cirrus_019,1.0,1.0,1.0,1.0,0.7756653992395437,0.6943765281173594,0.7457240592930444,0.5986577181208054,0.04316546762589928,0.04316546762589928,0.02181818181818182,0.0,0.6062769556218143,0.5791806652477528,0.5891807470370753,0.5328859060402684
TRAIN004_Cirrus_020,1.0,1.0,1.0,1.0,0.7113702623906706,0.681465038845727,0.7253886010362695,0.632996632996633,0.04697986577181208,0.033783783783783786,0.04040404040404041,0.0,0.5861167093874943,0.5717496075431702,0.5885975471467699,0.5443322109988776
TRAIN004_Cirrus_021,1.0,1.0,1.0,1.0,0.6962962962962963,0.3964285714285714,0.6599713055954088,0.3293718166383701,0.0,0.0,0.0,0.0,0.5654320987654321,0.46547619047619043,0.553323768531803,0.4431239388794567
TRAIN004_Cirrus_022,1.0,1.0,0.0,1.0,0.657439446366782,0.5470588235294118,0.6922060766182299,0.6248175182481752,0.0,0.0,0.0,0.0,0.552479815455594,0.515686274509804,0.2307353588727433,0.5416058394160584
TRAIN004_Cirrus_023,1.0,1.0,1.0,1.0,0.625421822272216,0.23140495867768596,0.7447833065810594,0.2075134168157424,0.0,0.0,0.0,0.0,0.5418072740907386,0.4104683195592287,0.5815944355270198,0.40250447227191416
TRAIN004_Cirrus_024,1.0,1.0,1.0,1.0,0.5390749601275917,0.22018348623853212,0.4658040665434381,0.3821656050955414,0.0,0.028112449799196786,0.0,0.0,0.5130249867091973,0.4160986453459096,0.4886013555144794,0.4607218683651804
TRAIN004_Cirrus_025,1.0,1.0,1.0,1.0,0.6225165562913907,0.45884413309982486,0.6091954022988506,0.3793911007025761,0.30085470085470084,0.37245696400625977,0.3746130030959752,0.3018242122719735,0.6411237523820306,0.6104336990353616,0.661269468464942,0.5604051043248498
TRAIN004_Cirrus_026,0.0,0.4607329842931937,0.6458333333333334,0.5841269841269842,0.5182072829131653,0.41325536062378165,0.5699831365935919,0.35267857142857145,0.3768913342503439,0.4357976653696498,0.460984393757503,0.4255874673629243,0.29836620572116973,0.4365953367622084,0.5589336212281427,0.4541310076394933
