filename,my_socre,unet_score,unetplus_score,ege_score
ISIC_0001769,0.9225535321192716,0.9279097865485298,0.9412253374870199,0.9457983193277312
ISIC_0001852,0.9598591549295775,0.9727011494252874,0.9362670713201822,0.9412169130285322
ISIC_0001871,0.9379045792375929,0.9133858267716535,0.9574517554057196,0.9353562005277044
ISIC_0003462,0.9223150727329,0.9173630454967502,0.9081216682345564,0.9200863930885529
ISIC_0003539,0.8348717948717949,0.8505902192242834,0.8824492468893255,0.9184375000000001
ISIC_0003582,0.9153019567359579,0.9151890421240266,0.9122906079427818,0.9436304714957323
ISIC_0003657,0.9600994063233468,0.9725067385444743,0.9703754266211603,0.9414042333505421
ISIC_0003805,0.9077353215284251,0.881590840614643,0.9195402298850576,0.879221174323091
ISIC_0004337,0.9400688863375432,0.9525107930015906,0.9426640505777196,0.9431144300461234
ISIC_0006651,0.8553600399351055,0.8493288169614853,0.8218368657675016,0.8810422500913186
ISIC_0006671,0.8700934579439252,0.8694835680751174,0.880038387715931,0.9292355371900827
ISIC_0006815,0.8075165058405281,0.8446808510638298,0.8275143303804064,0.9110840438489647
ISIC_0006914,0.9347733409123206,0.9299072091363312,0.9437034957180963,0.9080234833659492
ISIC_0007141,0.793138131426017,0.7872213483755492,0.8148778800617252,0.8180474182773915
ISIC_0007156,0.9289688187346358,0.9581151832460733,0.9374198512439087,0.908012651555087
ISIC_0007235,0.9472409152086136,0.9581890812250332,0.955825437074603,0.9314678067107138
ISIC_0007241,0.8966637142013582,0.9104956268221573,0.9146093523090328,0.9093827520793812
ISIC_0007332,0.948111101187818,0.9540343617882523,0.949977467327625,0.9380816034359342
ISIC_0007344,0.9311377245508983,0.9295469686875416,0.941773865944482,0.9340223309033866
ISIC_0007528,0.8193484698914117,0.8245270711024136,0.7781196581196581,0.8329032258064517
ISIC_0007796,0.9251870324189527,0.892155061546941,0.8711127763207194,0.8813811026545387
ISIC_0008025,0.8819834710743801,0.8675707349740499,0.8538507159196814,0.9047040725447333
ISIC_0008524,0.8798577597155194,0.9377777777777779,0.8142924306535025,0.8569206842923794
ISIC_0009995,0.978858895807527,0.9804823378024989,0.9757653486125454,0.9315528813589142
ISIC_0010459,0.9770595873611312,0.9756689067440305,0.9770217313858212,0.9803627070770472
ISIC_0012099,0.9322033898305085,0.9313868613138685,0.9469509172037679,0.9258698940998487
ISIC_0012109,0.9628828828828829,0.9664623151821132,0.9675810473815462,0.9494736842105264
ISIC_0012126,0.9310144927536231,0.9346443030653556,0.9064748201438848,0.9199057714958775
ISIC_0012127,0.883785025264125,0.8848484848484849,0.8959484346224678,0.4467325068291658
ISIC_0012143,0.6434262948207172,0.5787826086956521,0.5763066202090592,0.882537946123342
ISIC_0012151,0.9740568775391758,0.9728450570904574,0.9764866196978922,0.9793176284213923
ISIC_0012159,0.3081283009145949,0.5405291894162118,0.24221319404140065,0.6096
ISIC_0012160,0.6950971859588048,0.7570300157977883,0.710979228486647,0.690634966657002
ISIC_0012191,0.817714705162711,0.8322440087145969,0.8369067694531437,0.8551755795271976
ISIC_0012201,0.9776071657069738,0.9826663267907214,0.9773396492126488,0.9670082479380155
ISIC_0012204,0.7300469483568075,0.6970489353754203,0.6587819947043249,0.3224190064794816
ISIC_0012206,0.9483231707317072,0.9451897278650825,0.9645156460547987,0.9467491786996715
ISIC_0012210,0.793062617538483,0.7606542947260324,0.7643703378674858,0.8842893751232014
ISIC_0012221,0.957357075913777,0.9608574091332712,0.9640485459125259,0.9540553211439288
ISIC_0012222,0.961941008563273,0.9531853281853282,0.9556135770234987,0.936851601262968
ISIC_0012254,0.4253331553962595,0.2057219820563509,0.5247289549359673,0.6027202598457165
ISIC_0012256,0.7550712127751402,0.7132376395534291,0.675715912076364,0.6830734810878837
ISIC_0012288,0.9619217991311014,0.9634273772204807,0.9669485011529593,0.9616580310880829
ISIC_0012306,0.9254007398273737,0.9154842689697718,0.9243954698500153,0.9383087571471562
ISIC_0012313,0.958021851638873,0.9633447880870561,0.9631323235210061,0.9647577092511013
ISIC_0012316,0.9097978227060654,0.9161747343565525,0.8961287849750862,0.9275834011391375
ISIC_0012335,0.7487386478304743,0.7512588116817723,0.7398373983739838,0.669051878354204
ISIC_0012380,0.9354943273905997,0.9379895561357702,0.9331371587379435,0.8814314351473754
ISIC_0012383,0.9748157248157248,0.974355060296138,0.9773700305810398,0.9714241581711461
ISIC_0012400,0.9121740715978849,0.91020955165692,0.9226140329762907,0.9090798293723339
ISIC_0012417,0.8250175685172171,0.8575001339788135,0.8341040948457076,0.8878770118569947
ISIC_0012434,0.9582913560346565,0.9663780954298369,0.9588607594936709,0.957382347000606
ISIC_0012492,0.9008066274253325,0.8619621342512908,0.916989247311828,0.5254112962380802
ISIC_0012513,0.7802000512952039,0.7879789059025352,0.8963971729012239,0.540358568856181
ISIC_0012538,0.935031847133758,0.9271814187068423,0.9221631759924978,0.9298469387755102
ISIC_0012547,0.6507380269724966,0.5771134983652498,0.7063946825578731,0.9029012242159987
ISIC_0012660,0.8206098843322818,0.806281640665358,0.6944914122986562,0.7677324151500247
ISIC_0012684,0.9485569620253165,0.952075702075702,0.9721542705459845,0.9632379479247228
ISIC_0012720,0.9717799293351076,0.9298237981292148,0.9421196370363846,0.9352075554579399
ISIC_0012746,0.718232044198895,0.9502028771670971,0.8560105680317041,0.7652226598000608
ISIC_0012876,0.09019754006708908,0.12372188139059305,0.11106861470205769,0.21046528482388752
ISIC_0012927,0.7529568697198754,0.742769756668016,0.767380385937087,0.8909650044766242
ISIC_0012956,0.7432498772704959,0.766859344894027,0.8246097337006427,0.8747810858143608
ISIC_0012959,0.4748907323164749,0.4430540289168851,0.5121390748326505,0.3900117164616286
ISIC_0012965,0.9270462633451957,0.9389587073608616,0.9482142857142857,0.9009523809523808
ISIC_0013010,0.9260162601626017,0.9289749798224375,0.937799043062201,0.9147982062780269
ISIC_0013082,0.9376281112737921,0.9545454545454545,0.9447743467933492,0.9353523587652883
ISIC_0013104,0.9745844692639168,0.9698474636395886,0.9681306207980441,0.961491549050357
ISIC_0013127,0.7599734443840908,0.8149469214437367,0.7826472938182464,0.9101934295363832
ISIC_0013128,0.9251389342922524,0.9274387313791447,0.935700575815739,0.9362383851329702
ISIC_0013132,0.9568230277185501,0.9492072023649556,0.9600618397320279,0.9257546913244492
ISIC_0013188,0.9295774647887324,0.9394512771996215,0.9450222882615156,0.9386138613861386
ISIC_0013215,0.9270080423495877,0.939273229818714,0.9545823195458232,0.9577639416727312
ISIC_0013232,0.9081331647703329,0.9367036580353474,0.9329224447868516,0.9343166175024582
ISIC_0013421,0.9042138566646798,0.9206379075128194,0.9217864004873706,0.8851254480286739
ISIC_0013474,0.8031413612565447,0.8394062078272605,0.8353153153153152,0.8668192835981686
ISIC_0013480,0.8673376029277218,0.9032830523513754,0.9190826482042406,0.9052092228864218
ISIC_0013486,0.9780286847726579,0.978582202111614,0.9761941330056827,0.9738126941855304
ISIC_0013487,0.9411505400044082,0.929185969556585,0.9427757070817804,0.8731658291457286
ISIC_0013488,0.7826780021253985,0.8092515592515592,0.8230611196712891,0.8364652107668867
ISIC_0013489,0.9670046676323837,0.9607288721332077,0.9624530663329162,0.942563945474039
ISIC_0013490,0.9725408411539798,0.9763688760806917,0.9776697905819738,0.9569213095921884
ISIC_0013491,0.9489759677992187,0.9455684007707128,0.9500296735905045,0.9592094679995404
ISIC_0013492,0.9709364908503768,0.9755310567356816,0.9544144616190726,0.9515381373788453
ISIC_0013493,0.606053696631135,0.5665044844363679,0.5660001172814167,0.6593936735924566
ISIC_0013494,0.9659171597633136,0.9743949491406525,0.9621582905574788,0.9673611111111111
ISIC_0013495,0.9515595802788559,0.9553039332538737,0.9547458125183662,0.9370805369127517
ISIC_0013497,0.8754863813229572,0.8991696322657177,0.9231914260196488,0.9080745341614908
ISIC_0013498,0.957920792079208,0.9656504345426955,0.9581307401404645,0.967887323943662
ISIC_0013499,0.9513604370206954,0.9441581659480494,0.9563555272379739,0.9258264462809918
ISIC_0013500,0.9454369869628199,0.9516285069332474,0.9587394411955815,0.9490999379267536
ISIC_0013501,0.8675074762709661,0.8758068680609346,0.8642297650130548,0.8572179167213977
ISIC_0013516,0.8027632877484844,0.8475725522104692,0.8468639695900081,0.6733326667333266
ISIC_0013517,0.955595026642984,0.9263420724094882,0.9371146732429099,0.8379833578071464
ISIC_0013518,0.8079082826392139,0.7756143348817061,0.817494920903052,0.8909827365867394
ISIC_0013523,0.9370755998189226,0.9441923774954627,0.944860449285228,0.9425079221367134
ISIC_0013525,0.9571305265176944,0.8724245577523413,0.9327407407407408,0.939214735821619
ISIC_0013526,0.8459869848156182,0.8375819373634377,0.8,0.919431279620853
